row,file,date,imageNo,image,multipleEmbNotes,strain,spn4,condition,transcript,cell_stage,total_no_RNA,No_RNA_clusters,No_RNA_in_clusters,fraction_RNA_in_clusters,avg_no_RNA_per_cluster
156,car-1.csv,211109,Image_07,211109_Image_07,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,13636,354,6229,0.456805515,17.5960452
157,car-1.csv,211109,Image_12,211109_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,15257,511,6284,0.411876516,12.29745597
158,car-1.csv,211109,Image_11,211109_Image_11,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,15580,524,7145,0.45860077,13.63549618
159,car-1.csv,211109,Image_26,211109_Image_26,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,8930,287,3136,0.351175812,10.92682927
160,car-1.csv,211109,Image_33,211109_Image_33,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,21391,808,9910,0.463278949,12.26485149
161,car-1.csv,211109,Image_34,211109_Image_34,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,11849,313,3895,0.328719723,12.44408946
162,car-1.csv,211113,Image_09,211113_Image_09,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,4904,102,1759,0.358686786,17.24509804
163,car-1.csv,211113,Image_25,211113_Image_25,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,10559,297,5635,0.533667961,18.97306397
164,car-1.csv,211113,Image_26,211113_Image_26,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,8-11-cell,7487,183,3917,0.523173501,21.40437158
165,car-1.csv,211109,Image_20,211109_Image_20,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,23568,816,12435,0.5276222,15.23897059
166,car-1.csv,211109,Image_21,211109_Image_21,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,12753,436,6463,0.506782718,14.8233945
167,car-1.csv,211109,Image_31,211109_Image_31_left,left,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,19382,649,11120,0.573728201,17.13405239
168,car-1.csv,211109,Image_31,211109_Image_31_right,right,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,25669,887,15788,0.615060968,17.79932356
169,car-1.csv,211113,Image_01,211113_Image_01,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,23130,784,14923,0.645179421,19.03443878
170,car-1.csv,211113,Image_02,211113_Image_02_top,top,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,25402,1005,13827,0.544327218,13.75820896
171,car-1.csv,211113,Image_02,211113_Image_02_bottom,bottom,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,22779,893,11824,0.519074586,13.24076148
172,car-1.csv,211113,Image_07,211113_Image_07,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,8-11-cell,14177,548,7487,0.528108909,13.66240876
173,car-1.csv,211109,Image_14,211109_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,12-15-cell,4361,80,2088,0.478789269,26.1
174,car-1.csv,211109,Image_24,211109_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,12-15-cell,6688,96,3113,0.465460526,32.42708333
175,car-1.csv,211109,Image_25,211109_Image_25,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,12-15-cell,4629,69,2406,0.519766688,34.86956522
176,car-1.csv,211113,Image_14,211113_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,12-15-cell,6483,150,3219,0.496529385,21.46
177,car-1.csv,211113,Image_16,211113_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,12-15-cell,6549,144,2981,0.455183998,20.70138889
178,car-1.csv,211113,Image_20,211113_Image_20,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,12-15-cell,2648,29,1235,0.466389728,42.5862069
179,car-1.csv,211113,Image_21,211113_Image_21,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,12-15-cell,2537,76,819,0.322822231,10.77631579
180,car-1.csv,211109,Image_08,211109_Image_08,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,18365,667,8442,0.459678737,12.65667166
181,car-1.csv,211109,Image_18,211109_Image_18,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,25074,884,13980,0.557549653,15.81447964
182,car-1.csv,211109,Image_28,211109_Image_28,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,21607,809,11200,0.518350535,13.84425216
183,car-1.csv,211109,Image_29,211109_Image_29,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,22641,848,12683,0.560178437,14.95636792
184,car-1.csv,211109,Image_30,211109_Image_30,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,13202,525,5569,0.421830026,10.60761905
185,car-1.csv,211113,Image_10,211113_Image_10,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,13413,507,6557,0.488854097,12.93293886
186,car-1.csv,211113,Image_19,211113_Image_19,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,23045,840,13230,0.574094164,15.75
187,car-1.csv,211113,Image_23,211113_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,16980,625,10302,0.606713781,16.4832
188,car-1.csv,211113,Image_24,211113_Image_24,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,12-15-cell,20908,619,13631,0.651951406,22.02100162
189,car-1.csv,211109,Image_04,211109_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,1880,15,942,0.50106383,62.8
190,car-1.csv,211109,Image_13,211109_Image_13,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,1832,23,977,0.533296943,42.47826087
191,car-1.csv,211109,Image_20,211109_Image_20,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,665,3,49,0.073684211,16.33333333
192,car-1.csv,211109,Image_22,211109_Image_22,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,2504,25,1197,0.478035144,47.88
193,car-1.csv,211113,Image_04,211113_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,364,11,113,0.31043956,10.27272727
194,car-1.csv,211113,Image_11,211113_Image_11_lower_right,lower,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,1324,10,596,0.450151057,59.6
195,car-1.csv,211113,Image_11,211113_Image_11_upper_left,upper,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,1106,15,169,0.152802893,11.26666667
196,car-1.csv,211113,Image_12,211113_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,car-1,16-28-cell,3856,40,1230,0.318983402,30.75
197,car-1.csv,211109,Image_01,211109_Image_01,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,16840,682,8836,0.524703088,12.95601173
198,car-1.csv,211109,Image_02,211109_Image_02,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,21369,841,12911,0.60419299,15.35196195
199,car-1.csv,211109,Image_06,211109_Image_06,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,20830,812,11124,0.534037446,13.69950739
200,car-1.csv,211109,Image_23,211109_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,27160,1061,15246,0.561340206,14.36946277
201,car-1.csv,211113,Image_03,211113_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,16626,791,7854,0.472392638,9.92920354
202,car-1.csv,211113,Image_08,211113_Image_08,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,18666,575,4656,0.24943748,8.097391304
203,car-1.csv,211113,Image_11,211113_Image_11,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,15170,501,3979,0.262294001,7.942115768
204,car-1.csv,211113,Image_15,211113_Image_15,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,car-1,16-28-cell,17487,557,4363,0.249499628,7.833034111
205,car-1.csv,211109,Image_01,211109_Image_01,NA,N2,spn4_wt,N2,car-1,2-cell,20353,692,10560,0.518842431,15.26011561
206,car-1.csv,211109,Image_04,211109_Image_04,NA,N2,spn4_wt,N2,car-1,2-cell,13789,491,6401,0.464210603,13.03665988
207,car-1.csv,211109,Image_05,211109_Image_05,NA,N2,spn4_wt,N2,car-1,2-cell,21429,825,12138,0.566428671,14.71272727
208,car-1.csv,211109,Image_10,211109_Image_10_lower_right,lower,N2,spn4_wt,N2,car-1,2-cell,16858,573,9099,0.539743742,15.87958115
209,car-1.csv,211109,Image_10,211109_Image_10_upper_left,upper,N2,spn4_wt,N2,car-1,2-cell,24877,1006,13752,0.552799775,13.66998012
210,car-1.csv,211113,Image_07,211113_Image_07,NA,N2,spn4_wt,N2,car-1,2-cell,14247,464,4074,0.285954938,8.780172414
211,car-1.csv,211113,Image_16,211113_Image_16,NA,N2,spn4_wt,N2,car-1,2-cell,11963,341,2140,0.178884895,6.275659824
212,car-1.csv,211113,Image_14,211113_Image_14,NA,N2,spn4_wt,N2,car-1,2-cell,12906,343,2362,0.183015652,6.886297376
213,car-1.csv,211109,Image_01,211109_Image_01,NA,N2,spn4_wt,N2,car-1,4-cell,15522,476,7686,0.495168148,16.14705882
214,car-1.csv,211109,Image_02,211109_Image_02,NA,N2,spn4_wt,N2,car-1,4-cell,9100,255,3886,0.427032967,15.23921569
215,car-1.csv,211109,Image_13,211109_Image_13,NA,N2,spn4_wt,N2,car-1,4-cell,10764,347,3944,0.36640654,11.36599424
216,car-1.csv,211109,Image_14,211109_Image_14,NA,N2,spn4_wt,N2,car-1,4-cell,6831,251,2224,0.325574586,8.860557769
217,car-1.csv,211109,Image_15,211109_Image_15,NA,N2,spn4_wt,N2,car-1,4-cell,14284,481,8218,0.575329039,17.08523909
218,car-1.csv,211113,Image_05,211113_Image_05,NA,N2,spn4_wt,N2,car-1,4-cell,11712,364,2976,0.254098361,8.175824176
219,car-1.csv,211113,Image_11,211113_Image_11,NA,N2,spn4_wt,N2,car-1,4-cell,12679,452,4107,0.323921445,9.086283186
220,car-1.csv,211113,Image_12,211113_Image_12,NA,N2,spn4_wt,N2,car-1,4-cell,12644,417,3199,0.253005378,7.67146283
221,car-1.csv,211109,Image_07,211109_Image_07,NA,N2,spn4_wt,N2,car-1,8-11-cell,5631,124,2123,0.377020067,17.12096774
222,car-1.csv,211109,Image_08,211109_Image_08,NA,N2,spn4_wt,N2,car-1,8-11-cell,4693,109,1637,0.348817388,15.01834862
223,car-1.csv,211109,Image_09,211109_Image_09,NA,N2,spn4_wt,N2,car-1,8-11-cell,8868,255,3712,0.418583672,14.55686275
224,car-1.csv,211109,Image_12,211109_Image_12,NA,N2,spn4_wt,N2,car-1,8-11-cell,1165,25,285,0.244635193,11.4
225,car-1.csv,211113,Image_01,211113_Image_01,NA,N2,spn4_wt,N2,car-1,8-11-cell,7593,220,2890,0.380613723,13.13636364
226,car-1.csv,211113,Image_02,211113_Image_02,NA,N2,spn4_wt,N2,car-1,8-11-cell,6230,95,3308,0.530979133,34.82105263
227,car-1.csv,211113,Image_06,211113_Image_06,NA,N2,spn4_wt,N2,car-1,8-11-cell,7539,218,3031,0.402042711,13.90366972
228,car-1.csv,211113,Image_09,211113_Image_09,NA,N2,spn4_wt,N2,car-1,8-11-cell,4080,99,1342,0.328921569,13.55555556
229,car-1.csv,211109,Image_03,211109_Image_03,NA,N2,spn4_wt,N2,car-1,12-15-cell,2181,39,1376,0.630903255,35.28205128
230,car-1.csv,211109,Image_06,211109_Image_06,NA,N2,spn4_wt,N2,car-1,12-15-cell,2313,34,1225,0.529615218,36.02941176
231,car-1.csv,211109,Image_09,211109_Image_09,NA,N2,spn4_wt,N2,car-1,12-15-cell,1829,27,757,0.41388737,28.03703704
232,car-1.csv,211109,Image_11,211109_Image_11,NA,N2,spn4_wt,N2,car-1,12-15-cell,2343,48,622,0.265471618,12.95833333
233,car-1.csv,211113,Image_01,211113_Image_01,NA,N2,spn4_wt,N2,car-1,12-15-cell,1985,38,1083,0.54559194,28.5
234,car-1.csv,211113,Image_03,211113_Image_03,NA,N2,spn4_wt,N2,car-1,12-15-cell,2974,75,1264,0.425016812,16.85333333
235,car-1.csv,211113,Image_08,211113_Image_08,NA,N2,spn4_wt,N2,car-1,12-15-cell,3107,62,1326,0.426778243,21.38709677
236,car-1.csv,211113,Image_10,211113_Image_10,NA,N2,spn4_wt,N2,car-1,12-15-cell,2878,60,1213,0.421473245,20.21666667
237,car-1.csv,211109,Image_13,211109_Image_13,NA,N2,spn4_wt,N2,car-1,16-28-cell,829,14,529,0.638118215,37.78571429
238,car-1.csv,211109,Image_15,211109_Image_15,NA,N2,spn4_wt,N2,car-1,16-28-cell,1837,17,828,0.450734894,48.70588235
239,car-1.csv,211109,Image_16,211109_Image_16,NA,N2,spn4_wt,N2,car-1,16-28-cell,720,8,315,0.4375,39.375
240,car-1.csv,211109,Image_17,211109_Image_17,NA,N2,spn4_wt,N2,car-1,16-28-cell,1055,12,621,0.588625592,51.75
241,car-1.csv,211113,Image_02,211113_Image_02,NA,N2,spn4_wt,N2,car-1,16-28-cell,1502,21,1010,0.672436751,48.0952381
242,car-1.csv,211113,Image_04,211113_Image_04,NA,N2,spn4_wt,N2,car-1,16-28-cell,983,16,538,0.547304171,33.625
243,car-1.csv,211113,Image_13,211113_Image_13,NA,N2,spn4_wt,N2,car-1,16-28-cell,1231,26,580,0.471161657,22.30769231
244,car-1.csv,211113,Image_15,211113_Image_15,NA,N2,spn4_wt,N2,car-1,16-28-cell,1174,22,531,0.45229983,24.13636364
245,cgh-1.csv,211102,Image_01,211102_Image_01,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,18782,732,8060,0.429134277,11.01092896
246,cgh-1.csv,211102,Image_04,211102_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,18387,676,8431,0.458530483,12.47189349
247,cgh-1.csv,211102,Image_07,211102_Image_07,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,12772,466,6167,0.482853116,13.23390558
248,cgh-1.csv,211102,Image_08,211102_Image_08,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,21654,789,13024,0.601459315,16.50697085
249,cgh-1.csv,211102,Image_25,211102_Image_25,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,11803,418,6490,0.549860205,15.52631579
250,cgh-1.csv,211102,Image_26,211102_Image_26,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,14892,501,8481,0.569500403,16.92814371
251,cgh-1.csv,211102,Image_30,211102_Image_30,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,8780,241,2044,0.232801822,8.481327801
252,cgh-1.csv,211105,Image_08,211105_Image_08,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,4-cell,17139,654,8063,0.470447517,12.32874618
253,cgh-1.csv,211102,Image_03,211102_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,15429,629,6746,0.437228596,10.72496025
254,cgh-1.csv,211102,Image_05,211102_Image_05,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,13417,494,4078,0.303942759,8.255060729
255,cgh-1.csv,211102,Image_19,211102_Image_19,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,10535,428,3698,0.351020408,8.640186916
256,cgh-1.csv,211102,Image_28,211102_Image_28,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,14238,549,4999,0.351102683,9.10564663
257,cgh-1.csv,211102,Image_29,211102_Image_29,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,13886,558,5085,0.366196169,9.112903226
258,cgh-1.csv,211102,Image_31,211102_Image_31,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,10809,378,3025,0.279859376,8.002645503
259,cgh-1.csv,211105,Image_02,211105_Image_02,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,9600,331,2525,0.263020833,7.628398792
260,cgh-1.csv,211105,Image_05,211105_Image_05,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,2-cell,10590,340,2600,0.245514636,7.647058824
261,cgh-1.csv,210718,Image_05,210718_Image_05,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,10905,387,3336,0.305914718,8.620155039
262,cgh-1.csv,210718,Image_10,210718_Image_10,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,10519,384,4213,0.400513357,10.97135417
263,cgh-1.csv,210718,Image_11,210718_Image_11,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,11277,411,3795,0.336525672,9.233576642
264,cgh-1.csv,210718,Image_16,210718_Image_16,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,12995,491,5981,0.460253944,12.18126273
265,cgh-1.csv,211102,Image_22,211102_Image_22,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,10957,440,3899,0.355845578,8.861363636
266,cgh-1.csv,211102,Image_23,211102_Image_23,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,11482,475,4333,0.37737328,9.122105263
267,cgh-1.csv,211105,Image_01,211105_Image_01,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,10414,316,2326,0.223353178,7.360759494
268,cgh-1.csv,211105,Image_15,211105_Image_15,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,4-cell,9737,343,3319,0.340864743,9.67638484
269,cgh-1.csv,210718,Image_08,210718_Image_08,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,8-11-cell,14456,549,5929,0.410141118,10.7996357
270,cgh-1.csv,210718,Image_13,210718_Image_13,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,8-11-cell,7993,238,1831,0.229075441,7.693277311
271,cgh-1.csv,210718,Image_14,210718_Image_14,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,8-11-cell,10718,416,3585,0.334484046,8.617788462
272,cgh-1.csv,210718,Image_15,210718_Image_15,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,8-11-cell,2902,66,523,0.180220538,7.924242424
273,cgh-1.csv,211102,Image_15,211102_Image_15,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,8-11-cell,10173,240,1789,0.175857662,7.454166667
274,cgh-1.csv,211102,Image_27,211102_Image_27,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,8-11-cell,8644,270,2123,0.245603887,7.862962963
275,cgh-1.csv,211105,Image_13,211105_Image_13,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,8-11-cell,8490,223,1710,0.201413428,7.668161435
276,cgh-1.csv,210718,Image_03,210718_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,4260,146,1193,0.280046948,8.171232877
277,cgh-1.csv,210718,Image_06,210718_Image_06,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,10152,359,2943,0.289893617,8.197771588
278,cgh-1.csv,210718,Image_07,210718_Image_07,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,9499,267,2018,0.212443415,7.558052434
279,cgh-1.csv,210718,Image_12,210718_Image_12,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,7788,230,1820,0.233692861,7.913043478
280,cgh-1.csv,211102,Image_02,211102_Image_02,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,8138,82,514,0.063160482,6.268292683
281,cgh-1.csv,211102,Image_09,211102_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,8742,156,1129,0.129146648,7.237179487
282,cgh-1.csv,211102,Image_13,211102_Image_13,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,8974,216,1546,0.172275462,7.157407407
283,cgh-1.csv,211105,Image_10,211105_Image_10,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,9343,299,2467,0.26404795,8.25083612
284,cgh-1.csv,211105,Image_11,211105_Image_11,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,12-15-cell,9228,237,1946,0.210879931,8.210970464
285,cgh-1.csv,210718,Image_01,210718_Image_01,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,6895,194,1642,0.238143582,8.463917526
286,cgh-1.csv,210718,Image_02,210718_Image_02,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,8048,261,2084,0.258946322,7.98467433
287,cgh-1.csv,210718,Image_04,210718_Image_04,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,7844,259,2049,0.261218766,7.911196911
288,cgh-1.csv,210718,Image_09,210718_Image_09,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,6733,225,1843,0.273726422,8.191111111
289,cgh-1.csv,211102,Image_04,211102_Image_04,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,6784,119,824,0.121462264,6.924369748
290,cgh-1.csv,211102,Image_08,211102_Image_08,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,9651,316,2335,0.24194384,7.389240506
291,cgh-1.csv,211102,Image_26,211102_Image_26,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,6435,195,1432,0.222533023,7.343589744
292,cgh-1.csv,211105,Image_03,211105_Image_03,NA,DG5256_wDMP91,spn4_minus,Balancer_no_GFP,cgh-1,16-28-cell,7108,158,1112,0.156443444,7.037974684
293,cgh-1.csv,211102,Image_10,211102_Image_10,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,14071,572,6737,0.478786156,11.77797203
294,cgh-1.csv,211102,Image_12,211102_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,15843,574,7838,0.494729534,13.65505226
295,cgh-1.csv,211102,Image_16,211102_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,19819,759,10277,0.518542812,13.54018445
296,cgh-1.csv,211102,Image_21,211102_Image_21,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,16265,671,7712,0.474146941,11.49329359
297,cgh-1.csv,211105,Image_04,211105_Image_04,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,17828,663,8205,0.460231097,12.37556561
298,cgh-1.csv,211105,Image_06,211105_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,19781,796,11380,0.57529953,14.29648241
299,cgh-1.csv,211105,Image_12,211105_Image_12,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,24340,1013,14725,0.604971241,14.53603159
300,cgh-1.csv,211105,Image_14,211105_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,2-cell,16758,480,9566,0.570831842,19.92916667
301,cgh-1.csv,211102,Image_03,211102_Image_03,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,14331,535,5937,0.414276743,11.09719626
302,cgh-1.csv,211102,Image_06,211102_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,16898,665,7258,0.429518286,10.91428571
303,cgh-1.csv,211102,Image_11,211102_Image_11,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,16918,645,7494,0.442960161,11.61860465
304,cgh-1.csv,211102,Image_14,211102_Image_14,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,20204,754,11438,0.56612552,15.16976127
305,cgh-1.csv,211102,Image_18,211102_Image_18,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,20355,726,11641,0.571898796,16.03443526
306,cgh-1.csv,211102,Image_24,211102_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,15539,591,9939,0.639616449,16.81725888
307,cgh-1.csv,211102,Image_31,211102_Image_31,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,12949,493,5860,0.452544598,11.88640974
308,cgh-1.csv,211105,Image_09,211105_Image_09,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,8-11-cell,12522,499,4830,0.385721131,9.679358717
309,cgh-1.csv,211102,Image_20,211102_Image_20,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,12-15-cell,8197,266,2637,0.321703062,9.913533835
310,cgh-1.csv,211102,Image_32,211102_Image_32,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,12-15-cell,9464,277,2856,0.301775148,10.31046931
311,cgh-1.csv,211102,Image_33,211102_Image_33,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,12-15-cell,9855,297,3325,0.337392187,11.1952862
312,cgh-1.csv,211102,Image_34,211102_Image_34,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,12-15-cell,10393,330,3794,0.365053401,11.4969697
313,cgh-1.csv,211105,Image_06,211105_Image_06,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,12-15-cell,3517,47,1033,0.293716235,21.9787234
314,cgh-1.csv,211105,Image_17,211105_Image_17,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,12-15-cell,9634,303,2816,0.292298111,9.293729373
315,cgh-1.csv,211105,Image_16,211105_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,12-15-cell,10639,392,4488,0.421844158,11.44897959
316,cgh-1.csv,211102,Image_13,211102_Image_13,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,16-28-cell,5675,92,1651,0.29092511,17.94565217
317,cgh-1.csv,211102,Image_16,211102_Image_16,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,16-28-cell,8254,216,2243,0.271747032,10.38425926
318,cgh-1.csv,211102,Image_17,211102_Image_17,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,16-28-cell,3732,35,940,0.25187567,26.85714286
319,cgh-1.csv,211102,Image_24,211102_Image_24,NA,DG5256_wDMP91,spn4_plus,Balancer_GFP,cgh-1,16-28-cell,2729,31,867,0.317698791,27.96774194
