gene_ID	name	SPN4	OMA1	LIN41	spn4_enrichment	oma1_enrichment	lin41_enrichment	Log2_SPN-4_LYSATE_FPKM	Log2_SPN-4_IP_FPKM	Log2_OMA-1_LYSATE_FPKM	Log2_OMA-1_IP_FPKM	Log2_LIN-41_LYSATE_FPKM	Log2_LIN-41_IP_FPKM
WBGene00020364	T08E11.8	FALSE	FALSE	FALSE	-2.573725151	-1.050678394	-1.208563137	-1.164	-3.322	-1.44	-2.245	-2.106	-2.871
WBGene00020357	T08E11.1	FALSE	FALSE	FALSE	-1.412272454	-1.465185876	-2.583746794	-2.256	-3.322	-1.458	-2.342	-2.484	-3.322
WBGene00016884	C52E2.5	FALSE	FALSE	FALSE	-1.803434797	-1.368162686	-0.90928588	-1.386	-2.833	0.263	-0.938	-0.84	-1.587
WBGene00016883	C52E2.4	FALSE	FALSE	FALSE	-0.454837453	-1.661956055	-2.003612533	-0.986	-1.34	-0.31	-1.696	-0.687	-2.162
WBGene00016885	fbxb-97	FALSE	FALSE	FALSE	1.654434514	-0.53694859	0.281971809	0.508	2.068	0.724	0.213	1.336	1.617
WBGene00016886	fbxb-96	FALSE	FALSE	FALSE	-1.396240741	-2.010889532	-2.089201217	-0.067	-2.332	1.302	-0.55	-0.013	-2.112
WBGene00016882	C52E2.3	FALSE	FALSE	FALSE		0.93582654		-3.322	-3.322	-3.068	-2.897	-3.322	-3.322
WBGene00016881	C52E2.2	FALSE	FALSE	FALSE	2.162390758	1.390871213	2.994362103	-3.322	-3.322	-3.322	-3.322	-3.322	-2.438
WBGene00016880	fbxb-95	FALSE	FALSE	FALSE	-2.572885766	-1.435691469	-0.386199592	0.348	-2.607	0.708	-0.626	0.344	-0.131
WBGene00194998	C16C4.18	FALSE	FALSE	FALSE	-0.390515473	-0.013824819	-0.248768323	2.756	2.27	2.168	2.153	2.642	2.315
WBGene00015830	fbxb-98	FALSE	FALSE	FALSE	-1.889582487	0.348569746	0.932123709	-0.681	-2.673	-0.347	-0.163	-0.925	-0.284
WBGene00044359	C16C4.17	FALSE	FALSE	FALSE	0.705634144	-0.61665027	0.052135235	-0.816	-1.783	-0.125	-1.362	-1.77	-1.56
WBGene00015829	math-15	FALSE	FALSE	FALSE	-0.96012353	-0.404405426	0.562276888	-1.902	-3.322	-1.641	-1.931	-1.743	-1.397
WBGene00015828	math-14	FALSE	FALSE	FALSE	-1.562353388	-0.597819538	-0.902291827	0.337	-0.798	0.898	0.342	0.883	0.007
WBGene00015839	math-10	FALSE	FALSE	FALSE	0.531299961	1.696410819	-2.731973821	-2.715	-3.322	-2.756	-2.201	-1.847	-3.322
WBGene00015840	math-11	FALSE	FALSE	FALSE	2.162390758	1.390822291	0.565825159	-3.322	-3.322	-3.322	-3.322	-2.872	-2.882
WBGene00015827	math-13	FALSE	FALSE	FALSE		-1.053700164		-3.322	-3.322	-2.839	-3.322	-3.322	-3.322
WBGene00015832	math-16	FALSE	FALSE	FALSE			0.595154057	-3.322	-3.322	-3.322	-3.322	-3.073	-3.322
WBGene00015833	math-17	FALSE	FALSE	FALSE	2.162383473	2.352607855		-3.322	-3.322	-3.322	-3.042	-3.322	-3.322
WBGene00015834	math-5	FALSE	FALSE	FALSE	0.531299961	-0.024812051	2.032558416	-2.634	-3.322	-3.099	-3.322	-3.322	-3.322
WBGene00015835	math-6	FALSE	FALSE	FALSE		2.352689389	-0.410018928	-3.322	-3.322	-3.322	-3.01	-2.8	-3.322
WBGene00015836	math-7	FALSE	FALSE	FALSE	-0.29324056	-1.003722178	1.358329401	-2.068	-3.322	-2.919	-3.322	-2.869	-2.423
WBGene00015837	math-8	FALSE	FALSE	FALSE	0.909845275	2.172427915	1.423995769	-2.728	-2.563	-2.608	-1.385	-2.507	-1.593
WBGene00015838	math-9	FALSE	FALSE	FALSE	-0.051578817	-0.035286863	-1.410048905	-2.427	-3.322	-2.28	-2.66	-2.364	-3.322
WBGene00015826	math-12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015825	C16C4.1	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00016720	math-25	FALSE	FALSE	FALSE		1.390803573		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00016719	math-24	FALSE	FALSE	FALSE	-1.815428613	-0.895231392	-0.648386019	-0.226	-2.483	0.871	0.019	0.308	-0.356
WBGene00016718	math-23	FALSE	FALSE	FALSE	2.162390758	-0.11963462	0.5951166	-3.322	-3.322	-3.152	-3.322	-3.148	-3.322
WBGene00016717	math-22	FALSE	FALSE	FALSE	-0.566644132	-0.652011435	-0.58847744	0.712	-0.776	1.35	0.727	1.271	0.579
WBGene00018662	math-30	FALSE	FALSE	FALSE	2.16242008	-1.363091253	2.330115823	-3.322	-3.322	-2.666	-3.099	-2.996	-2.274
WBGene00018663	math-31	FALSE	FALSE	FALSE	-1.142725833	-0.362550121	-0.825669041	0.319	-1.832	0.571	0.24	0.453	-0.902
WBGene00018664	bath-11	FALSE	FALSE	FALSE	1.667828188	-0.888208385	-1.063042473	0.759	2.228	1.459	0.612	0.787	-0.246
WBGene00018665	bath-4	FALSE	FALSE	TRUE	-0.69529276	0.257194188	2.726006851	3.944	3.176	3.978	4.233	3.976	6.695
WBGene00018666	bath-6	FALSE	FALSE	TRUE	0.768541722	0.914931535	2.559004957	2.156	2.877	2.193	3.096	2.113	4.644
WBGene00018667	bath-7	FALSE	FALSE	TRUE	-0.204854964	-0.171072869	2.930872718	2.17	1.707	2.725	2.556	2.04	4.921
WBGene00018668	bath-2	FALSE	FALSE	FALSE	-0.114378026	-0.730415597	-0.293974524	3.469	3.333	3.895	3.172	3.745	3.466
WBGene00018661	F52C6.4	FALSE	FALSE	FALSE	-0.570635228	-0.287247571	1.060862914	1.709	1.069	1.568	1.239	1.171	2.2
WBGene00018660	F52C6.3	FALSE	FALSE	FALSE	0.33662135	0.616003894	1.67004128	2.015	2.398	2.432	3.028	2.453	4.079
WBGene00018659	F52C6.2	FALSE	TRUE	TRUE	0.48624764	3.81062175	2.409599067	5.093	5.567	4.765	8.571	4.798	7.203
WBGene00018658	bath-22	FALSE	FALSE	FALSE	-0.123592107	1.526189002	-0.306027218	0.401	0.207	2.106	3.611	1.217	0.835
WBGene00018669	F52C6.12	FALSE	FALSE	FALSE	-0.855829319	-1.239924852	-0.829083715	0.993	-0.608	1.125	-0.032	0.676	-0.196
WBGene00018670	F52C6.13	FALSE	FALSE	FALSE	-0.824304514	-1.260462329	-0.742968945	-0.288	-2.06	0.003	-1.251	-0.692	-1.757
WBGene00018671	F52C6.14	FALSE	FALSE	FALSE	2.162390758	-1.049276185	-1.033211362	-3.322	-3.322	-2.778	-3.058	-2.797	-3.12
WBGene00169071	21ur-11933	FALSE	FALSE	FALSE	-0.298507678	0.535237221	3.027109153	2.46	-3.322	2.18	2.727	-1.23	2.851
WBGene00235352	ZK250.13	FALSE	FALSE	FALSE	-3.519005908	-0.603907056	-1.146474502	-0.917	-3.322	-0.136	-0.684	-0.97	-1.818
WBGene00022688	math-47	FALSE	FALSE	FALSE		1.390901683	1.5391593	-3.322	-3.322	-3.322	-3.322	-3.083	-2.916
WBGene00235354	ZK250.14	FALSE	FALSE	FALSE	0.789838186	0.076165683	1.554079064	-2.78	-3.322	-2.356	-2.308	-3.067	-2.887
WBGene00165213	21ur-15590	FALSE	FALSE	FALSE		1.390827411		-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00022689	math-48	FALSE	FALSE	FALSE	0.770070145	-0.362319302	1.031317332	-2.779	-3.322	-1.868	-2.286	-2.466	-2.054
WBGene00235355	ZK250.15	FALSE	FALSE	FALSE	-1.089717805	-0.061083312	0.371169634	0.24	-1.281	0.137	-0.047	0.042	0.328
WBGene00022685	ZK250.2	FALSE	FALSE	FALSE	-0.692229145	0.44058103	-0.620769123	1.052	-0.569	1.126	1.526	1.076	0.525
WBGene00022690	math-49	FALSE	FALSE	FALSE	2.16242008	0.217961845	-1.410054424	-3.322	-3.322	-2.501	-2.478	-2.668	-3.322
WBGene00022691	math-50	FALSE	FALSE	FALSE	0.531299961	0.705145444	1.54046041	-2.814	-3.322	-3.002	-2.873	-3.145	-3.003
WBGene00022692	ZK250.9	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00022693	ZK250.10	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021194	Y16E11A.2	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00021193	math-44	FALSE	FALSE	FALSE	-0.00629269	0.512263302	0.318478847	0.698	0.701	1.048	1.505	0.367	0.465
WBGene00219748	linc-46	FALSE	FALSE	FALSE	-1.726701876	-0.798650466	-0.711540285	0.073	-2.106	1.139	0.361	0.091	-0.515
WBGene00016556	math-21	FALSE	FALSE	FALSE	-0.958878385	-0.149845426	0.20603015	-2.155	-3.322	-1.335	-1.488	-1.828	-1.646
WBGene00016555	math-20	FALSE	FALSE	FALSE	-1.333129319	-1.89243572	-1.734807972	-0.486	-2.253	0.711	-1.117	-0.333	-1.828
WBGene00016554	math-19	FALSE	FALSE	FALSE		-0.11963462		-3.322	-3.322	-3.021	-3.322	-3.322	-3.322
WBGene00016557	ceh-84	FALSE	FALSE	FALSE		-1.054045554	2.032598815	-3.322	-3.322	-2.699	-3.322	-3.322	-3.322
WBGene00019136	F59H6.5	FALSE	FALSE	FALSE	1.575468704		0.577419876	-3.131	-2.925	-3.322	-3.322	-3.265	-3.322
WBGene00019135	math-32	FALSE	FALSE	FALSE	3.081529255	1.390827183	2.994362103	-3.322	-2.68	-3.322	-3.322	-3.322	-2.823
WBGene00019137	ceh-85	FALSE	FALSE	FALSE		1.39087267	-1.416731437	-3.322	-3.322	-3.322	-3.322	-2.376	-3.322
WBGene00269394	F59H6.15	FALSE	FALSE	FALSE	2.162355023		0.577419876	-3.322	-3.322	-3.322	-3.322	-2.788	-3.322
WBGene00019134	F59H6.3	FALSE	FALSE	FALSE	-0.471340512	-1.964859707	-0.518232476	2.01	1.356	1.433	-0.492	1.424	0.947
WBGene00019133	F59H6.2	FALSE	FALSE	FALSE	1.48820051	-0.156277809	-0.354026638	-1.699	-0.654	-2.003	-2.216	-2.43	-2.713
WBGene00000864	cya-2	FALSE	FALSE	FALSE	-0.495453223	0.245651137	-0.284712164	1.763	1.267	1.266	1.502	0.989	0.727
WBGene00019138	bath-21	FALSE	FALSE	FALSE	-0.070048664	-0.862100401	-0.654928655	1.267	1.247	1.612	0.771	1.144	0.077
WBGene00019139	bath-1	FALSE	FALSE	FALSE	-0.389902848	-0.946808824	-0.631154789	2.647	2.181	2.983	2.036	2.893	2.226
WBGene00019140	bath-3	FALSE	FALSE	TRUE	-0.079776074	-0.133876806	3.565477044	2.728	2.673	2.837	2.705	3.055	6.599
WBGene00019141	bath-5	FALSE	FALSE	FALSE	-0.217069338	-0.940162392	0.591029603	4.423	4.226	4.789	3.856	4.602	5.175
WBGene00019142	btb-4	FALSE	FALSE	FALSE	-0.713159049	-0.312310983	-0.378161787	1.88	0.987	2.312	2.001	2.033	1.66
WBGene00206415	F59H6.14	FALSE	FALSE	FALSE	1.87863809	-0.636437494	0.327548521	-0.097	1.407	0.565	-0.052	0.164	0.461
WBGene00195038	F59H6.13	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00019132	bath-19	FALSE	FALSE	FALSE	1.52684129	-0.153353135	1.500688331	2.784	4.249	2.879	2.727	2.846	4.338
WBGene00015012	bath-20	FALSE	FALSE	FALSE	1.411560876	-0.651063755	-0.53826402	0.398	1.686	0.94	0.337	0.94	0.44
WBGene00015013	btb-3	FALSE	FALSE	FALSE	0.227917139	-0.693720116	-0.127791713	0.509	-0.341	0.785	0.129	0.679	0.562
WBGene00015014	bath-24	FALSE	FALSE	FALSE	1.119482763	-0.969498387	-0.478595585	0.765	1.908	2.019	1.069	1.6	1.101
WBGene00015015	math-1	FALSE	FALSE	FALSE	-0.813627262	1.439671287	2.015206987	-1.525	-3.322	-1.617	-0.484	-2.266	-0.681
WBGene00015016	bath-14	FALSE	FALSE	FALSE	-0.22813041	-0.959401691	0.12463034	0.505	-0.59	1.727	0.813	1.126	1.244
WBGene00017209	F07E5.4	FALSE	FALSE	FALSE	0.531299961	-1.609720834	2.032558416	-2.114	-3.322	-1.992	-3.322	-3.322	-3.322
WBGene00017208	fbxb-35	FALSE	FALSE	FALSE	-2.903818383	-1.365477124	-0.828383505	-0.379	-3.322	0.411	-0.807	-0.687	-1.381
WBGene00017210	F07E5.5	FALSE	FALSE	FALSE	0.307966041	-0.219450182	-0.15062543	4.395	4.69	3.854	3.635	4.255	4.112
WBGene00017211	fbxb-36	FALSE	FALSE	FALSE	-2.061009526	-0.189784919	-1.003612789	-0.936	-2.619	0.198	-0.002	-0.723	-1.559
WBGene00017207	fbxb-6	FALSE	FALSE	FALSE	-0.812251684	-0.652053756	-0.439418978	-2.149	-3.322	-0.934	-1.472	-1.985	-2.332
WBGene00219315	F07E5.12	FALSE	FALSE	FALSE	0.664532194	-0.093688077	0.51630712	0.73	1.255	1.272	1.168	0.645	1.048
WBGene00200144	F07E5.11	FALSE	FALSE	FALSE	2.162485411	-0.701517274	0.904256254	-3.322	-3.322	-1.522	-2.43	-1.421	-1.153
WBGene00017212	F07E5.7	FALSE	FALSE	FALSE	3.081529255	2.352607855	2.032574856	-3.322	-2.515	-3.322	-2.895	-3.322	-3.322
WBGene00017213	F07E5.8	FALSE	FALSE	FALSE	2.162355023	2.35266999	1.555900444	-3.322	-3.322	-3.322	-3.148	-3.22	-3.119
WBGene00017214	F07E5.9	FALSE	FALSE	FALSE	3.081556433	-0.109953497	0.141494581	-3.322	-2.785	-2.351	-2.532	-2.477	-2.557
WBGene00023266	F07E5.10	FALSE	FALSE	FALSE	0.789813324		0.595154057	-2.77	-3.322	-3.322	-3.322	-3.061	-3.322
WBGene00020535	T16A1.4	FALSE	FALSE	FALSE	0.531299961	1.863681323	-0.612658911	-2.275	-3.322	-2.921	-2.198	-1.264	-2.366
WBGene00020536	T16A1.5	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00020534	fbxc-49	FALSE	FALSE	FALSE	2.162383473	-0.092029072	2.032598815	-3.322	-3.322	-2.731	-2.865	-3.322	-3.322
WBGene00004149	trpl-5	FALSE	FALSE	FALSE	-1.806436092	0.129064858	-0.240704057	-1.786	-3.322	-2.759	-2.76	-2.189	-2.44
WBGene00269431	T16A1.10	FALSE	FALSE	FALSE	-2.070915988	-1.391612014	-0.604904185	0.546	-3.322	0.931	-0.351	0.888	0.003
WBGene00020537	fbxb-37	FALSE	FALSE	FALSE	-1.256852526	0.325600846	0.808734665	0.061	-1.563	1.037	1.324	-0.934	-0.402
WBGene00020533	T16A1.2	FALSE	FALSE	FALSE		2.352696772	2.318022683	-3.322	-3.322	-3.322	-3.187	-3.13	-2.617
WBGene00020532	math-42	FALSE	FALSE	FALSE	-1.358144218	-0.032704787	-0.730693899	-1.799	-2.739	-2.186	-2.196	-1.912	-2.336
WBGene00020075	math-35	FALSE	FALSE	FALSE	-3.138104089	-0.621681349	-0.61264969	0.993	-1.858	1.689	1.084	1.501	0.888
WBGene00020076	R52.4	FALSE	FALSE	FALSE		2.352560232	2.994362103	-3.322	-3.322	-3.322	-2.862	-3.322	-2.71
WBGene00020077	R52.5	FALSE	FALSE	FALSE		0.934938998	2.032527303	-3.322	-3.322	-3.002	-2.814	-3.322	-3.322
WBGene00020078	R52.6	FALSE	FALSE	FALSE	2.000487894	-0.229195707	1.057845343	-1.939	-1.162	-2.084	-2.338	-2.101	-1.819
WBGene00005408	srh-195	FALSE	FALSE	FALSE	-0.340000446	-0.960502317	-0.200266453	-1.098	-1.683	-0.729	-1.565	-1.734	-2.157
WBGene00020080	math-37	FALSE	FALSE	FALSE	0.04118893	-1.702138487	-0.714727034	-0.475	-1.054	1.339	-0.296	0.07	-0.686
WBGene00201615	R52.12	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00197682	R52.11	FALSE	FALSE	FALSE		-0.024812051	2.032558416	-3.322	-3.322	-1.926	-3.322	-3.322	-3.322
WBGene00020081	sdz-29	FALSE	FALSE	FALSE	-0.821549529	-0.866658504	-0.761519591	1.148	-0.663	1.967	1.089	1.471	0.764
WBGene00020073	sdz-28	FALSE	FALSE	FALSE	-1.011544326	-1.133198173	-1.053898761	2.105	1.127	2.84	1.733	1.617	0.435
WBGene00016548	hpo-7	FALSE	FALSE	FALSE	2.162361925	-0.9668674	2.032578433	-3.322	-3.322	-2.931	-3.322	-3.322	-3.322
WBGene00016553	mir-8199	FALSE	FALSE	FALSE	0.104103688	-0.903748695	0.225262676	1.906	-0.977	3.161	2.271	2.25	2.512
WBGene00016547	C40A11.4	FALSE	FALSE	FALSE	-1.75364097	-2.143886594	-0.682232401	-0.135	-2.525	-0.712	-2.205	-1.254	-1.959
WBGene00016546	C40A11.3	FALSE	FALSE	FALSE	-2.241512542	-1.199520486	-0.365840869	-0.59	-3.322	0.694	-0.416	-0.819	-1.65
WBGene00016549	C40A11.6	FALSE	FALSE	FALSE	3.085809943	-0.654667171	-0.57251842	-3.322	-2.604	0.029	-0.624	-1.564	-1.913
WBGene00016545	C40A11.2	FALSE	FALSE	FALSE	1.524455108	-1.52941432	-0.793351214	-2.563	-2.517	-0.205	-1.503	-1.183	-1.702
WBGene00016550	C40A11.7	FALSE	FALSE	FALSE	-0.061592564	0.08297854	-2.413397867	-2.438	-3.322	-1.698	-1.919	-1.83	-3.322
WBGene00016551	C40A11.8	FALSE	FALSE	FALSE	0.913696409	2.753494871	-0.140048303	-0.385	0.569	-0.308	2.286	-0.113	-0.306
WBGene00016544	math-18	FALSE	FALSE	FALSE	-1.17227807	-0.03995203	-0.136255133	1.021	-0.946	1.91	1.871	1.247	1.124
WBGene00044360	C33C12.11	FALSE	FALSE	FALSE	-0.295094918	-1.119549717	1.354939649	-1.592	-3.322	-2.682	-3.322	-2.521	-2.437
WBGene00016336	C33C12.4	FALSE	FALSE	FALSE	2.162348848	-0.091030966	-2.41379785	-3.322	-3.322	-2.653	-2.89	-1.49	-3.322
WBGene00219656	anr-48	FALSE	FALSE	FALSE	-0.883821258	-0.536616677	-0.292756092	0.03	-1.383	0.561	0.012	-0.232	-0.775
WBGene00016337	fbxb-38	FALSE	FALSE	FALSE	0.78973748	-0.204609464	-2.870746864	-2.824	-3.322	-1.171	-1.328	-1.692	-3.322
WBGene00219322	C33C12.12	FALSE	FALSE	FALSE		5.413296344	-0.410022683	-3.322	-3.322	-3.322	-0.32	-2.306	-3.322
WBGene00016338	srb-14	FALSE	FALSE	FALSE		-0.11963462	2.03262546	-3.322	-3.322	-3.111	-3.322	-3.322	-3.322
WBGene00016339	C33C12.7	FALSE	FALSE	FALSE		0.931850413	-0.410011461	-3.322	-3.322	-2.904	-2.783	-2.374	-3.322
WBGene00016335	gba-1	FALSE	FALSE	FALSE	-1.415225894	-2.147896463	-1.080375418	2.376	0.972	2.361	0.316	2.359	1.293
WBGene00016340	gba-2	FALSE	FALSE	FALSE	-0.077233064	-0.193367828	-0.576841679	-1.402	-2.388	-1.147	-1.298	-1.205	-1.846
WBGene00016341	mtq-2	FALSE	FALSE	FALSE	-0.052375861	-0.723853717	0.378976798	1.65	1.497	1.787	1.018	1.661	1.937
WBGene00016342	C33C12.10	FALSE	FALSE	FALSE	1.577648172	0.6695656	0.667289862	2.932	4.575	2.708	3.368	2.997	3.64
WBGene00016334	C33C12.1	FALSE	FALSE	FALSE	3.081529255	-1.609995384	0.577419876	-3.322	-2.334	-2.303	-3.322	-2.898	-3.322
WBGene00021985	Y59C2A.2	FALSE	FALSE	FALSE	0.641779313	-0.479941149	-0.363733085	4.218	4.869	4.106	3.63	4.059	3.703
WBGene00200035	Y59C2A.4	FALSE	FALSE	FALSE	3.081485431	-2.094589275	0.595115533	-3.322	-1.705	-0.689	-3.322	-2.288	-3.322
WBGene00021984	Y59C2A.1	FALSE	FALSE	FALSE	-1.112871075	-1.110765425	-0.837066839	0.908	-0.26	0.916	-0.148	0.776	0.012
WBGene00021986	Y59C2A.3	FALSE	FALSE	FALSE	1.414209874	2.04134065	1.51790955	4.079	5.507	3.847	5.877	4.023	5.528
WBGene00018783	cbs-2	FALSE	FALSE	FALSE	1.293275564	-0.527505125	0.03764554	-1.834	-1.403	-1.833	-2.128	-1.237	-1.281
WBGene00198765	F54A3.10	FALSE	FALSE	FALSE	2.162466124	-0.026080288		-3.322	-3.322	-2.517	-3.322	-3.322	-3.322
WBGene00018784	F54A3.5	FALSE	FALSE	FALSE	-1.371982587	-0.933345314	-1.299643712	4.771	3.443	3.898	2.977	3.894	2.596
WBGene00018785	F54A3.6	FALSE	FALSE	FALSE	0.469170745	0.179367025	-0.036203133	4.248	4.724	4.01	4.188	3.97	3.946
WBGene00197814	F54A3.9	FALSE	FALSE	FALSE	0.789776034	-1.665986693	0.577871483	-1.285	-3.322	-0.18	-3.322	-1.902	-3.322
WBGene00196771	F54A3.8	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00219965	F54A3.11	FALSE	FALSE	FALSE		0.025562519		-3.322	-3.322	0.478	0.815	-3.322	-3.322
WBGene00018782	cct-3	FALSE	FALSE	FALSE	-0.280317344	0.048385368	-0.957652138	4.796	4.512	5.044	5.092	4.69	3.744
WBGene00018781	F54A3.2	FALSE	FALSE	FALSE	-0.14058444	-0.342559482	0.648391693	3.324	3.165	3.316	2.98	3.37	4.02
WBGene00195742	F54A3.7	FALSE	FALSE	FALSE	0.789753074	-2.270336846	-1.74142322	-1.503	-3.322	0.906	-2.178	0.004	-3.322
WBGene00019586	K09F6.3	FALSE	FALSE	FALSE	-0.440766858	-0.925484946	-1.151042789	-1.801	-2.358	-2	-2.511	-1.515	-2.257
WBGene00019587	K09F6.4	FALSE	FALSE	FALSE	-1.116781093	-1.424699202	-0.540823174	0.762	-0.332	0.838	-0.452	0.881	0.383
WBGene00019588	K09F6.5	FALSE	FALSE	FALSE	-0.416650268	-0.528335586	0.016249419	1.277	0.755	1.702	1.192	1.67	1.689
WBGene00019589	K09F6.6	FALSE	FALSE	FALSE	-0.745372221	-0.627922213	0.063547887	2.411	1.646	2.594	1.975	2.434	2.493
WBGene00044361	K09F6.11	FALSE	FALSE	FALSE	1.473780132	1.390803573	2.032520868	-2.362	-2.355	-3.322	-3.322	-3.322	-3.322
WBGene00271644	K09F6.14	FALSE	FALSE	FALSE	-2.100567451	-0.209227119	-0.251627128	2.485	-0.563	2.667	2.449	2.301	2.079
WBGene00019592	K09F6.9	FALSE	FALSE	FALSE	-0.914739081	-1.402136332	-0.149188014	2.253	1.229	2.304	0.905	2.234	2.09
WBGene00219267	mir-5548	FALSE	FALSE	FALSE	-1.3490669	-1.896000604	-0.268678482	5.026	3.523	4.171	1.826	4.388	4.118
WBGene00019593	K09F6.10	FALSE	FALSE	FALSE	-0.243645616	-0.637472663	0.037216921	2.936	2.676	3.187	2.555	2.865	2.893
WBGene00235164	K09F6.13	FALSE	FALSE	FALSE	-0.428004858	0.799052643	-0.717384945	-1.302	-2.496	0.873	1.594	0.04	-0.768
WBGene00019590	K09F6.7	FALSE	FALSE	FALSE	-1.085985797	-0.579342403	-0.601880807	2.949	1.853	3.024	2.447	3.089	2.513
WBGene00019591	fbxc-25	FALSE	FALSE	FALSE	-0.558465255	-0.128095329	-1.51473038	0.169	-0.248	1.044	0.919	0.275	-1.019
WBGene00015111	B0281.4	FALSE	FALSE	FALSE	1.416576722	-0.579963838	-1.799554239	0.72	2.077	0.962	0.21	1.707	0.037
WBGene00015112	B0281.5	FALSE	FALSE	FALSE	-0.791330427	-0.712418752	1.583103147	2.831	2.107	3.367	2.668	3.121	4.692
WBGene00015113	B0281.6	FALSE	FALSE	FALSE	2.162355023	-0.13428933	0.08686945	-3.322	-3.322	-1.559	-1.935	-1.577	-1.475
WBGene00015110	B0281.3	FALSE	FALSE	FALSE	-1.494157459	-1.815173036	-1.405387153	1.633	0.253	2.324	0.572	1.438	-0.007
WBGene00023225	B0281.7	FALSE	FALSE	FALSE	2.162390758	1.390871213	2.03262546	-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00015114	B0281.8	FALSE	FALSE	FALSE		2.352607855		-3.322	-3.322	-3.322	-3.021	-3.322	-3.322
WBGene00015108	B0281.1	FALSE	FALSE	FALSE	-0.051550048	-0.189196896	0.248537374	-2.284	-3.322	-2.025	-2.2	-1.408	-1.245
WBGene00022869	ZK1240.4	FALSE	FALSE	FALSE	2.162390758	0.066893415	2.500057296	-3.322	-3.322	-1.739	-1.961	-2.863	-1.764
WBGene00022870	ZK1240.5	FALSE	FALSE	FALSE	-2.769230047	-0.036634317	-1.730109909	-0.423	-3.322	-0.757	-0.845	-0.109	-1.533
WBGene00022873	ZK1240.9	FALSE	FALSE	FALSE	0.389490818	0.196535849	-0.474795278	0	0.371	-0.519	-0.433	0.186	-0.302
WBGene00022868	ZK1240.3	FALSE	FALSE	FALSE	-0.621277271	1.193916451	-0.451266065	1.365	0.516	1.516	2.673	1.534	1.054
WBGene00022871	ZK1240.6	FALSE	FALSE	FALSE	4.464466703	-0.759963606	0.551707386	-3.322	-1.618	-2.434	-2.834	-2.441	-2.655
WBGene00022867	ZK1240.2	FALSE	FALSE	FALSE	-2.347370854	-1.796011472	-1.153113279	1.127	-1.47	1.25	-0.42	1.219	0.077
WBGene00206413	ZK1240.11	FALSE	FALSE	FALSE	-1.558017704	-0.004302366	-0.39062142	0.087	-2.038	-0.566	-0.664	-0.817	-1.149
WBGene00022872	ZK1240.8	FALSE	FALSE	FALSE	0.416127162	-0.206762195	0.15596471	-1.266	-2.053	-2.002	-2.145	-2.304	-2.307
WBGene00022866	ZK1240.1	FALSE	FALSE	FALSE	-1.079847487	-3.306061718	-1.729373762	-1.214	-2.475	-2.266	-3.322	-2.506	-3.322
WBGene00018385	F43C11.8	FALSE	FALSE	FALSE	1.45036985	-1.462850319	2.032523998	-2.721	-2.652	-2.518	-2.99	-3.322	-3.322
WBGene00018384	F43C11.7	FALSE	FALSE	FALSE	-1.00412668	-1.691783517	-2.036957331	2.527	1.433	2.73	1.086	2.262	0.327
WBGene00018386	F43C11.9	FALSE	FALSE	FALSE	1.690143446	0.978750571	-0.171148407	3.715	5.408	3.343	4.309	3.888	3.722
WBGene00198432	F43C11.15	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00197659	F43C11.14	FALSE	FALSE	FALSE	0.789813324	-0.11963462	0.577342391	-1.2	-3.322	-1.857	-3.322	-1.825	-3.322
WBGene00018383	F43C11.6	FALSE	FALSE	FALSE	1.783450076	-0.457429772	0.022318279	-2.701	-2.15	-0.489	-0.885	-1.481	-1.92
WBGene00018382	F43C11.5	FALSE	FALSE	FALSE		-0.024812051	0.595154057	-3.322	-3.322	-3.002	-3.322	-2.959	-3.322
WBGene00018381	F43C11.4	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
WBGene00018387	F43C11.10	FALSE	FALSE	FALSE	0.656121607	-0.53705839	0.204838722	-1.858	-2.473	-1.5	-1.891	-1.759	-1.592
WBGene00018380	decr-1.1	FALSE	FALSE	FALSE	1.576920837	-2.613066489	-2.571942527	-2.353	-2.348	-1.75	-3.322	-1.322	-3.322
WBGene00196356	F43C11.13	FALSE	FALSE	FALSE				-3.322	-3.322	-3.322	-3.322	-3.322	-3.322
